label,message,clean_text
0,2marrow only. Wed at  &lt;#&gt;  to 2 aha.,2marrow only wed lt gt 2 aha
0,I went to ur hon lab but no one is there.,i went ur hon lab no one there
0,I cant pick the phone right now. Pls send a message,i cant pick phone right now pls send message
0,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,hey pple cur 700 cur 900 5 nights excellent location wif breakfast hamper
1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,hi mailbox messaging sms alert 40 matches please call back 09056242159 retrieve messages matches cc100p min
0,How come?,how come
0,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,lol nah wasn t too bad thanks good b home quite reality check hows ur day u anything website
0,Ok lor...,ok lor
0,I'm coming home 4 dinner.,i m coming home 4 dinner
0,S da..al r above  &lt;#&gt;,s da al r above lt gt
1,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only å£1.50/wk.""",free ring tone just text polys 87131 every week get new tone 0870737910216yrs only cur 1 50 wk
0,Unni thank you dear for the recharge..Rakhesh,unni thank dear recharge rakhesh
0,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,i know i m lacking most particular dramastorm s details most part i m not worried about
0,Haha... They cant what... At the most tmr forfeit... haha so how?,haha cant what most tmr forfeit haha how
0,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",hey there glad u r better now i hear u treated urself digi cam good r off 9pm fab new year c u coupla wks
0,No way I'm going back there!,no way i m going back there
1,"URGENT! Your mobile No 077xxx WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",urgent mobile no 077xxx won cur 2 000 bonus caller prize 02 06 03 2nd attempt reach call 09066362206 asap box97n7qp 150ppm
0,I WILL CAL YOU SIR. In meeting,i will cal sir meeting
0,"That's what I love to hear :V see you sundayish, then",s what i love hear v see sundayish
0,"Sorry da thangam, very very sorry i am held up with prasad.",sorry da thangam very very sorry i held up prasad
0,Tiwary to rcb.battle between bang and kochi.,tiwary rcb battle between bang kochi
0,Thank god they are in bed!,thank god bed
0,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,no i don t cancer moms making big deal out regular checkup aka pap smear
0,Am in gobi arts college,gobi arts college
0,Why she wants to talk to me,why wants talk
0,Pandy joined 4w technologies today.he got job..,pandy joined 4w technologies today got job
1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",guaranteed latest nokia phone 40gb ipod mp3 player cur 500 prize txt word collect no 83355 ibhltd ldnw15h 150p mtmsgrcvd18
0,"They can try! They can get lost, in fact. Tee hee",can try can get lost fact tee hee
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,hi just spoke maneesha v d like know satisfied experience reply toll free yes no
0,My friends use to call the same.,friends use call same
0,"Sorry, I'll call later",sorry i ll call later
0,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",em olowoyey usc edu great time argentina not sad about secretary everything blessing
0,"It,,s a taxt massage....tie-pos argh ok! Lool!",s taxt massage tie pos argh ok lool
0,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",hi can i please get lt gt dollar loan i ll pay back mid february pls
0,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",might want pull out more just case just plan not spending can i don t much confidence derek taylor s money management
0,Do you like shaking your booty on the dance floor?,like shaking booty dance floor
0,"Text me when you get off, don't call, my phones having problems",text when get off don t call phones having problems
0,No need for the drug anymore.,no need drug anymore
0,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,sorry da i thought calling lot times lil busy i will call noon
0,Its sarcasm.. .nt scarcasim,sarcasm nt scarcasim
0,Great! I have to run now so ttyl!,great i run now ttyl
0,Feel like trying kadeem again? :V,feel like trying kadeem again v
0,Dai  &lt;#&gt;  naal eruku.,dai lt gt naal eruku
0,Not yet chikku..wat abt u?,not yet chikku wat abt u
0,Ok...,ok
0,Want to finally have lunch today?,want finally lunch today
0,Do you know when dad will be back?,know when dad will back
1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",hello darling how today i would love chat why dont tell what look like what sexy
1,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,8007 free 1st week no1 nokia tone 4 ur mob every week just txt nokia 8007 get txting tell ur mates url pobox 36504 w4 5wq norm 150p tone 16
0,He remains a bro amongst bros,remains bro amongst bros
0,R u meeting da ge at nite tmr?,r u meeting da ge nite tmr
0,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",nice day impressively i sensible went home early now feel fine i just boring when s i can t remember
0,Why de. You looking good only:-)..,why de looking good only
1,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp å£1.50/msg,wanna get laid 2nite want real dogging locations sent direct ur mobile join uk s largest dogging network txt park 69696 now nyt ec2a 3lp cur 1 50 msg
1,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,tried contact re response offer new nokia fone camcorder hit reply call 08000930705 delivery
0,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,yes replied mail i m going management office later plus will bank later also wednesday
0,"That's cool, I'll come by like  &lt;#&gt; ish",s cool i ll come like lt gt ish
0,Super msg da:)nalla timing.,super msg da nalla timing
0,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",good afternoon boytoy how feeling today better i hope good boy obedient slave please queen
0,I am 6 ft. We will be a good combination!,i 6 ft will good combination
0,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,i m sick i m needy i want pouts stomps feet where pouts stomps feet i want slave i want now
0,* Am on a train back from northampton so i'm afraid not!,train back northampton i m afraid not
0,Where in abj are you serving. Are you staying with dad or alone.,where abj serving staying dad alone
0,Was playng 9 doors game and gt racing on phone lol,playng 9 doors game gt racing phone lol
1,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",new tones week include 1 mcfly all ab 2 sara jorge shock 3 will smith switch order follow instructions next message
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",solve d case man found murdered lt decimal gt lt gt afternoon 1 wife called police 2 police questioned everyone 3 wife sir i sleeping when murder took place 4 cook i cooking 5 gardener i picking vegetables 6 house maid i went 2 d post office 7 children went 2 play 8 neighbour went 2 marriage police arrested d murderer immediately who s reply reason u r brilliant
0,I'm on da bus going home...,i m da bus going home
0,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,i got call landline number i asked come anna nagar i will go afternoon
0,I'm okay. Chasing the dream. What's good. What are you doing next.,i m okay chasing dream what s good what next
0,Yupz... I've oredi booked slots 4 my weekends liao...,yupz i ve oredi booked slots 4 weekends liao
1,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,urgent trying contact u todays draw shows won cur 800 prize guaranteed call 09050003091 land line claim c52 valid 12hrs only
